combo_id,formula_id,region,assumed_region,form,variant,margin_pct,margin_raw,margin_encoding,volatile,family,subfamily,taxonomy_source,n_lines,weight_total,w_direct,w_proxy,w_unclassified,w_fixed,indexed_pct,priceable_pct,indexed_priceable_pct,coverage_tier,loadable,db_region,basis_currency,basis_incoterm,basis_named_place
BCI-MEOH-LIQ·EU,BCI-MEOH-LIQ,EU,False,Liquid,,10.0,10,percent,True,Petrochemicals & Derivatives,C1 / Methanol chain,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-MEOH-LIQ·NA,BCI-MEOH-LIQ,NA,False,Liquid,,10.0,10,percent,True,Petrochemicals & Derivatives,C1 / Methanol chain,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-MEOH-LIQ·CN,BCI-MEOH-LIQ,CN,False,Liquid,,10.0,10,percent,True,Petrochemicals & Derivatives,C1 / Methanol chain,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-MEOH-LIQ·APAC,BCI-MEOH-LIQ,APAC,False,Liquid,,10.0,10,percent,True,Petrochemicals & Derivatives,C1 / Methanol chain,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-MEG-LIQ·EU,BCI-MEG-LIQ,EU,False,Liquid,,9.0,9,percent,True,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,83.0,0.0,0.0,17.0,83.0,83.0,100.0,P1,True,,,,
BCI-MEG-LIQ·NA,BCI-MEG-LIQ,NA,False,Liquid,,9.0,9,percent,True,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,83.0,0.0,0.0,17.0,83.0,83.0,100.0,P1,True,,,,
BCI-MEG-LIQ·CN,BCI-MEG-LIQ,CN,False,Liquid,,9.0,9,percent,True,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,6,100.0,69.0,0.0,0.0,31.0,69.0,69.0,100.0,P1,True,,,,
BCI-MEG-LIQ·APAC,BCI-MEG-LIQ,APAC,False,Liquid,,9.0,9,percent,True,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,5,100.0,83.0,0.0,0.0,17.0,83.0,83.0,100.0,P1,True,,,,
BCI-FORM-LIQ·EU,BCI-FORM-LIQ,EU,False,Liquid,,15.0,15,percent,True,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,81.0,0.0,0.0,19.0,81.0,81.0,100.0,P1,True,,,,
BCI-FORM-LIQ·NA,BCI-FORM-LIQ,NA,False,Liquid,,15.0,15,percent,True,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,81.0,0.0,0.0,19.0,81.0,81.0,100.0,P1,True,,,,
BCI-FORM-LIQ·CN,BCI-FORM-LIQ,CN,False,Liquid,,15.0,15,percent,True,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,81.0,0.0,0.0,19.0,81.0,81.0,100.0,P1,True,,,,
BCI-FORM-LIQ·APAC,BCI-FORM-LIQ,APAC,False,Liquid,,15.0,15,percent,True,Petrochemicals & Derivatives,C1 / Methanol chain,combo,5,100.0,81.0,0.0,0.0,19.0,81.0,81.0,100.0,P1,True,,,,
RES-ABS-PEL·EU,RES-ABS-PEL,EU,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Vinyls and styrenics,combo,7,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-ABS-PEL·NA,RES-ABS-PEL,NA,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Vinyls and styrenics,combo,7,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-ABS-PEL·CN,RES-ABS-PEL,CN,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Vinyls and styrenics,combo,7,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
RES-ABS-PEL·APAC,RES-ABS-PEL,APAC,False,Pellets,,10.0,10,percent,True,Plastics & Resins,Vinyls and styrenics,combo,7,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-CAOH2-PWD·EU,BCI-CAOH2-PWD,EU,False,Powder,,10.0,10,percent,False,Inorganic Chemicals,Alkalis,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,20.0,22.2,P1,False,,,,
BCI-CAOH2-PWD·NA,BCI-CAOH2-PWD,NA,False,Powder,,10.0,10,percent,False,Inorganic Chemicals,Alkalis,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,20.0,22.2,P1,False,,,,
BCI-CAOH2-PWD·CN,BCI-CAOH2-PWD,CN,False,Powder,,10.0,10,percent,False,Inorganic Chemicals,Alkalis,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,20.0,22.2,P1,False,,,,
BCI-CAOH2-PWD·IN,BCI-CAOH2-PWD,IN,False,Powder,,10.0,10,percent,False,Inorganic Chemicals,Alkalis,combo,5,100.0,90.0,0.0,0.0,10.0,90.0,20.0,22.2,P1,False,,,,
SOL-BUOH-LIQ·EU,SOL-BUOH-LIQ,EU,False,Liquid,,13.0,13,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,81.0,4.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
SOL-BUOH-LIQ·NA,SOL-BUOH-LIQ,NA,False,Liquid,,13.0,13,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,81.0,4.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
SOL-BUOH-LIQ·CN,SOL-BUOH-LIQ,CN,False,Liquid,,13.0,13,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,81.0,4.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
SOL-BUOH-LIQ·APAC,SOL-BUOH-LIQ,APAC,False,Liquid,,13.0,13,percent,False,Solvents,Oxygenated alcohol/ketone,combo,5,100.0,81.0,4.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
SOL-MPG-LIQ·EU,SOL-MPG-LIQ,EU,False,Liquid,,10.0,10,percent,False,Solvents,Oxygenated alcohol/ketone,combo,6,100.0,76.0,4.0,0.0,20.0,80.0,80.0,100.0,P2,True,,,,
SOL-MPG-LIQ·NA,SOL-MPG-LIQ,NA,False,Liquid,,10.0,10,percent,False,Solvents,Oxygenated alcohol/ketone,combo,6,100.0,76.0,4.0,0.0,20.0,80.0,80.0,100.0,P2,True,,,,
SOL-MPG-LIQ·CN,SOL-MPG-LIQ,CN,False,Liquid,,10.0,10,percent,False,Solvents,Oxygenated alcohol/ketone,combo,6,100.0,76.0,4.0,0.0,20.0,80.0,80.0,100.0,P2,True,,,,
SOL-MPG-LIQ·APAC,SOL-MPG-LIQ,APAC,False,Liquid,,10.0,10,percent,False,Solvents,Oxygenated alcohol/ketone,combo,6,100.0,76.0,4.0,0.0,20.0,80.0,80.0,100.0,P2,True,,,,
RES-EVA-PEL·EU,RES-EVA-PEL,EU,False,Pellets,,11.0,11,percent,True,Plastics & Resins,Polyolefins,combo,6,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
RES-EVA-PEL·NA,RES-EVA-PEL,NA,False,Pellets,,11.0,11,percent,True,Plastics & Resins,Polyolefins,combo,6,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
RES-EVA-PEL·CN,RES-EVA-PEL,CN,False,Pellets,,11.0,11,percent,True,Plastics & Resins,Polyolefins,combo,6,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
RES-EVA-PEL·APAC,RES-EVA-PEL,APAC,False,Pellets,,11.0,11,percent,True,Plastics & Resins,Polyolefins,combo,6,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
FOD-STARCH-PWD·EU,FOD-STARCH-PWD,EU,False,Powder,,13.0,13,percent,False,Fermentation & Bioprocessing,Starch & glucose derivatives,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
FOD-STARCH-PWD·NA,FOD-STARCH-PWD,NA,False,Powder,,13.0,13,percent,False,Fermentation & Bioprocessing,Starch & glucose derivatives,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
FOD-STARCH-PWD·CN,FOD-STARCH-PWD,CN,False,Powder,,13.0,13,percent,False,Fermentation & Bioprocessing,Starch & glucose derivatives,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
FOD-STARCH-PWD·APAC,FOD-STARCH-PWD,APAC,False,Powder,,13.0,13,percent,False,Fermentation & Bioprocessing,Starch & glucose derivatives,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
MIN-CACO3-GCC·EU,MIN-CACO3-GCC,EU,False,Powder,,12.0,12,percent,False,Industrial Minerals,Fillers and extenders,combo,5,100.0,73.0,0.0,0.0,27.0,73.0,73.0,100.0,P1,True,,,,
MIN-CACO3-GCC·NA,MIN-CACO3-GCC,NA,False,Powder,,12.0,12,percent,False,Industrial Minerals,Fillers and extenders,combo,5,100.0,73.0,0.0,0.0,27.0,73.0,73.0,100.0,P1,True,,,,
MIN-CACO3-GCC·CN,MIN-CACO3-GCC,CN,False,Powder,,12.0,12,percent,False,Industrial Minerals,Fillers and extenders,combo,5,100.0,73.0,0.0,0.0,27.0,73.0,73.0,100.0,P1,True,,,,
MIN-CACO3-GCC·IN,MIN-CACO3-GCC,IN,False,Powder,,12.0,12,percent,False,Industrial Minerals,Fillers and extenders,combo,5,100.0,73.0,0.0,0.0,27.0,73.0,73.0,100.0,P1,True,,,,
MIN-CACO3-PCC·EU,MIN-CACO3-PCC,EU,False,Powder,,10.0,10,percent,False,Industrial Minerals,Fillers and extenders,combo,6,100.0,90.0,0.0,0.0,10.0,90.0,45.0,50.0,P1,False,,,,
MIN-CACO3-PCC·NA,MIN-CACO3-PCC,NA,False,Powder,,10.0,10,percent,False,Industrial Minerals,Fillers and extenders,combo,6,100.0,90.0,0.0,0.0,10.0,90.0,45.0,50.0,P1,False,,,,
MIN-CACO3-PCC·CN,MIN-CACO3-PCC,CN,False,Powder,,10.0,10,percent,False,Industrial Minerals,Fillers and extenders,combo,6,100.0,90.0,0.0,0.0,10.0,90.0,45.0,50.0,P1,False,,,,
MIN-CACO3-PCC·IN,MIN-CACO3-PCC,IN,False,Powder,,10.0,10,percent,False,Industrial Minerals,Fillers and extenders,combo,6,100.0,90.0,0.0,0.0,10.0,90.0,45.0,50.0,P1,False,,,,
ACT-CARB-MIN·EU,ACT-CARB-MIN,EU,False,Powder,,13.0,13,percent,True,Bio-Based Ingredients,Adsorbents,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,32.0,36.8,P1,False,,,,
ACT-CARB-MIN·NA,ACT-CARB-MIN,NA,False,Powder,,13.0,13,percent,True,Bio-Based Ingredients,Adsorbents,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,32.0,36.8,P1,False,,,,
ACT-CARB-MIN·CN,ACT-CARB-MIN,CN,False,Powder,,13.0,13,percent,True,Bio-Based Ingredients,Adsorbents,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,32.0,36.8,P1,False,,,,
ACT-CARB-MIN·IN,ACT-CARB-MIN,IN,False,Powder,,13.0,13,percent,True,Bio-Based Ingredients,Adsorbents,combo,5,100.0,87.0,0.0,0.0,13.0,87.0,32.0,36.8,P1,False,,,,
ACT-CARB-COCO·EU,ACT-CARB-COCO,EU,False,Powder,,15.0,15,percent,True,Bio-Based Ingredients,Adsorbents,combo,5,100.0,85.0,0.0,0.0,15.0,85.0,35.0,41.2,P1,False,,,,
ACT-CARB-COCO·NA,ACT-CARB-COCO,NA,False,Powder,,15.0,15,percent,True,Bio-Based Ingredients,Adsorbents,combo,5,100.0,85.0,0.0,0.0,15.0,85.0,35.0,41.2,P1,False,,,,
ACT-CARB-COCO·APAC,ACT-CARB-COCO,APAC,False,Powder,,15.0,15,percent,True,Bio-Based Ingredients,Adsorbents,combo,5,100.0,85.0,0.0,0.0,15.0,85.0,35.0,41.2,P1,False,,,,
ACT-CARB-COCO·IN,ACT-CARB-COCO,IN,False,Powder,,15.0,15,percent,True,Bio-Based Ingredients,Adsorbents,combo,5,100.0,85.0,0.0,0.0,15.0,85.0,35.0,41.2,P1,False,,,,
SOL-ETAC-LIQ·NA,SOL-ETAC-LIQ,NA,False,Liquid,,12.0,0.12,fraction,False,Solvents,Oxygenated alcohol/ketone,formula,6,100.0,0.0,0.0,88.0,12.0,88.0,43.0,48.9,P1,False,,,,
SOL-BUAC-LIQ·NA,SOL-BUAC-LIQ,NA,False,Liquid,,12.0,0.12,fraction,False,Solvents,Oxygenated alcohol/ketone,formula,6,100.0,0.0,0.0,88.0,12.0,88.0,43.0,48.9,P1,False,,,,
MIN-BENT-PWD·ACT·NA,MIN-BENT-PWD,NA,False,Powder,activated,15.0,0.15,fraction,False,Industrial Minerals,Fillers and extenders,formula,6,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
MIN-BENT-PWD·NAT·NA,MIN-BENT-PWD,NA,False,Powder,natural,12.0,0.12,fraction,False,Industrial Minerals,Fillers and extenders,formula,6,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
MIN-BARI-PWD·NA,MIN-BARI-PWD,NA,False,Powder,,12.0,0.12,fraction,False,Industrial Minerals,Fillers and extenders,formula,4,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
MIN-KAO-PWD·NA,MIN-KAO-PWD,NA,False,Powder,,12.0,0.12,fraction,False,Industrial Minerals,Fillers and extenders,formula,4,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
MIN-TALC-PWD·UNT·NA,MIN-TALC-PWD,NA,False,Powder,untreated,12.0,0.12,fraction,False,Industrial Minerals,Fillers and extenders,formula,4,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
MIN-TALC-PWD·TRT·NA,MIN-TALC-PWD,NA,False,Powder,treated,14.0,0.14,fraction,False,Industrial Minerals,Fillers and extenders,formula,4,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
MIN-FSIL-PWD·NA,MIN-FSIL-PWD,NA,False,Powder,,18.0,0.18,fraction,False,Industrial Minerals,Fillers and extenders,formula,5,100.0,0.0,0.0,82.0,18.0,82.0,16.0,19.5,P1,False,,,,
RES-PA66-PEL·NA,RES-PA66-PEL,NA,False,Pellets,,15.0,0.15,fraction,False,Plastics & Resins,Engineering thermoplastics,formula,5,100.0,0.0,0.0,88.0,12.0,88.0,13.0,14.8,P1,False,,,,
POL-PEG-LIQ·NA,POL-PEG-LIQ,NA,False,Liquid,,14.0,0.14,fraction,False,Surfactants,Non-ionic ethoxylates,formula,5,100.0,0.0,0.0,88.0,12.0,88.0,13.0,14.8,P1,False,,,,
CLN-NACLO3-LIQ·NA,CLN-NACLO3-LIQ,NA,False,Liquid,,12.0,0.12,fraction,False,Inorganic Chemicals,Inorganic oxidants,formula,4,100.0,0.0,0.0,88.0,12.0,88.0,10.0,11.4,P1,False,,,,
FAT-STEA-PWD·NA,FAT-STEA-PWD,NA,False,Powder,,12.0,0.12,fraction,False,Oleochemicals,Fatty acids & derivatives,formula,5,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
FAT-ZNST-PWD·NA,FAT-ZNST-PWD,NA,False,Powder,,14.0,0.14,fraction,False,Oleochemicals,Fatty acids & derivatives,formula,6,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
CLN-PAA-LIQ·NA,CLN-PAA-LIQ,NA,False,Liquid,,15.0,0.15,fraction,False,Inorganic Chemicals,Inorganic oxidants,formula,5,100.0,0.0,0.0,86.0,14.0,86.0,44.0,51.2,P1,False,,,,
MIN-STPP-PWD·NA,MIN-STPP-PWD,NA,False,Powder,,12.0,0.12,fraction,False,Inorganic Chemicals,Phosphates,formula,6,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
POL-PDADMAC-LIQ·NA,POL-PDADMAC-LIQ,NA,False,Liquid,,14.0,0.14,fraction,False,Water-Soluble Polymers,Synthetic flocculants PAM,formula,6,100.0,0.0,0.0,86.0,14.0,86.0,78.0,90.7,P1,False,,,,
CLN-BAC-LIQ·NA,CLN-BAC-LIQ,NA,False,Liquid,,15.0,0.15,fraction,False,Inorganic Chemicals,Inorganic oxidants,formula,7,100.0,0.0,0.0,86.0,14.0,86.0,52.0,60.5,P1,False,,,,
F27-DLIM-LIQ·NA,F27-DLIM-LIQ,NA,False,Liquid,,18.0,0.18,fraction,True,Aroma Chemicals,Terpene-derived aroma chemicals,formula,5,100.0,0.0,0.0,82.0,18.0,82.0,13.0,15.9,P1,False,,,,
MIN-NA2S-FLK·NA,MIN-NA2S-FLK,NA,False,Flakes,,13.0,0.13,fraction,False,Inorganic Chemicals,Mining reagents,formula,7,100.0,0.0,0.0,88.0,12.0,88.0,34.0,38.6,P1,False,,,,
AGR-24D-LIQ·NA,AGR-24D-LIQ,NA,False,Liquid,,14.0,0.14,fraction,False,Crop Protection Chemicals,Herbicides,formula,7,100.0,0.0,0.0,86.0,14.0,86.0,58.0,67.4,P1,False,,,,
CLN-NAPERCARB-PWD·NA,CLN-NAPERCARB-PWD,NA,False,Powder,,13.0,0.13,fraction,False,Inorganic Chemicals,Inorganic oxidants,formula,6,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
ELA-VACC-PWD·NA,ELA-VACC-PWD,NA,False,Powder,,15.0,0.15,fraction,False,Elastomers,Vulcanization agents,formula,6,100.0,0.0,0.0,86.0,14.0,86.0,43.0,50.0,P1,False,,,,
BCI-AKDASA-LIQ·NA,BCI-AKDASA-LIQ,NA,False,Liquid,,14.0,0.14,fraction,False,Petrochemicals & Derivatives,Paper sizing agents,formula,6,100.0,0.0,0.0,86.0,14.0,86.0,13.0,15.1,P1,False,,,,
ELA-SBL-LIQ·NA,ELA-SBL-LIQ,NA,False,Liquid,,12.0,0.12,fraction,True,Elastomers,Latex dispersions,formula,5,100.0,0.0,0.0,88.0,12.0,88.0,10.0,11.4,P1,False,,,,
RES-VAERPP-PWD·NA,RES-VAERPP-PWD,NA,False,Powder,,14.0,0.14,fraction,False,Plastics & Resins,Vinyl acetate-based polymers,formula,6,100.0,0.0,0.0,86.0,14.0,86.0,43.0,50.0,P1,False,,,,
BCI-NAGLUC-PWD·NA,BCI-NAGLUC-PWD,NA,False,Powder,,13.0,0.13,fraction,False,Fermentation & Bioprocessing,Fermentation organic acids,formula,5,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
SOL-COAL-LIQ·NA,SOL-COAL-LIQ,NA,False,Liquid,,16.0,0.16,fraction,False,Solvents,Oxygenated alcohol/ketone,formula,5,100.0,0.0,0.0,84.0,16.0,84.0,13.0,15.5,P1,False,,,,
SOL-NMP-LIQ·NA,SOL-NMP-LIQ,NA,False,Liquid,,15.0,0.15,fraction,False,Solvents,Polar aprotic solvents,formula,6,100.0,0.0,0.0,86.0,14.0,86.0,42.0,48.8,P1,False,,,,
SOL-PGMEA-LIQ·NA,SOL-PGMEA-LIQ,NA,False,Liquid,,14.0,0.14,fraction,False,Solvents,Oxygenated alcohol/ketone,formula,6,100.0,0.0,0.0,86.0,14.0,86.0,42.0,48.8,P1,False,,,,
BCI-H2SO4-ELEC·NA,BCI-H2SO4-ELEC,NA,False,Liquid,,18.0,0.18,fraction,False,Inorganic Chemicals,Inorganic acids,formula,4,100.0,0.0,0.0,82.0,18.0,82.0,77.0,93.9,P1,False,,,,
BCI-NH3-ELEC·NA,BCI-NH3-ELEC,NA,False,Gas / pressurized liquid,,18.0,0.18,fraction,True,Inorganic Chemicals,Electronic & high-purity chemicals,formula,4,100.0,0.0,0.0,82.0,18.0,82.0,12.0,14.6,P1,False,,,,
BCI-NABROM-LIQ·NA,BCI-NABROM-LIQ,NA,False,Liquid,,14.0,0.14,fraction,False,Inorganic Chemicals,Inorganic salts,formula,4,100.0,0.0,0.0,86.0,14.0,86.0,10.0,11.6,P1,False,,,,
BCI-ZNBROM-LIQ·NA,BCI-ZNBROM-LIQ,NA,False,Liquid,,15.0,0.15,fraction,False,Inorganic Chemicals,Inorganic salts,formula,5,100.0,0.0,0.0,85.0,15.0,85.0,10.0,11.8,P1,False,,,,
OIL-DRA-LIQ·NA,OIL-DRA-LIQ,NA,False,Liquid,,18.0,0.18,fraction,False,Plastics & Resins,Flow improvers,formula,5,100.0,0.0,0.0,82.0,18.0,82.0,13.0,15.9,P1,False,,,,
SOL-PINE-LIQ·NA,SOL-PINE-LIQ,NA,False,Liquid,,16.0,0.16,fraction,False,Solvents,Terpene-derived aroma chemicals,formula,5,100.0,0.0,0.0,84.0,16.0,84.0,13.0,15.5,P1,False,,,,
BCI-NAMBS-PWD·NA,BCI-NAMBS-PWD,NA,False,Powder,,13.0,0.13,fraction,False,Inorganic Chemicals,Inorganic salts,formula,6,100.0,0.0,0.0,88.0,12.0,88.0,50.0,56.8,P1,False,,,,
BCI-KMNO4-PWD·NA,BCI-KMNO4-PWD,NA,False,Powder,,15.0,0.15,fraction,False,Inorganic Chemicals,Inorganic oxidants,formula,6,100.0,0.0,0.0,86.0,14.0,86.0,14.0,16.3,P1,False,,,,
CLN-CAHYPO-PWD·NA,CLN-CAHYPO-PWD,NA,False,Powder,,13.0,0.13,fraction,False,Inorganic Chemicals,Inorganic oxidants,formula,6,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
POL-HPMC-PWD·NA,POL-HPMC-PWD,NA,False,Powder,,16.0,0.16,fraction,False,Water-Soluble Polymers,Cellulose ethers,formula,7,100.0,0.0,0.0,84.0,16.0,84.0,25.0,29.8,P1,False,,,,
POL-MCC-PWD·NA,POL-MCC-PWD,NA,False,Powder,,14.0,0.14,fraction,False,Bio-Based Ingredients,Cellulose products,formula,6,100.0,0.0,0.0,86.0,14.0,86.0,14.0,16.3,P1,False,,,,
FAT-MGST-PWD·NA,FAT-MGST-PWD,NA,False,Powder,,14.0,0.14,fraction,False,Oleochemicals,Fatty acids & derivatives,formula,5,100.0,0.0,0.0,86.0,14.0,86.0,14.0,16.3,P1,False,,,,
BIO-GELA-PWD·GL,BIO-GELA-PWD,GL,False,Powder,,18.0,0.18,fraction,False,Bio-Based Ingredients,Animal proteins,formula,5,100.0,0.0,0.0,82.0,18.0,82.0,16.0,19.5,P1,False,,,,
BIO-PECT-PWD·GL,BIO-PECT-PWD,GL,False,Powder,,20.0,0.2,fraction,True,Bio-Based Ingredients,Hydrocolloids,formula,5,100.0,0.0,0.0,80.0,20.0,80.0,16.0,20.0,P1,False,,,,
BIO-CARR-PWD·GL,BIO-CARR-PWD,GL,False,Powder,,20.0,0.2,fraction,False,Bio-Based Ingredients,Hydrocolloids,formula,6,100.0,0.0,0.0,82.0,18.0,82.0,16.0,19.5,P1,False,,,,
BIO-NAALG-PWD·GL,BIO-NAALG-PWD,GL,False,Powder,,20.0,0.2,fraction,False,Bio-Based Ingredients,Hydrocolloids,formula,6,100.0,0.0,0.0,82.0,18.0,82.0,16.0,19.5,P1,False,,,,
PRES-NABENZ-PWD·NA,PRES-NABENZ-PWD,NA,False,Powder,,14.0,0.14,fraction,False,Biocides & Antimicrobials,Benzoate preservatives,formula,6,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
PRES-KSRB-PWD·NA,PRES-KSRB-PWD,NA,False,Powder,,15.0,0.15,fraction,False,Biocides & Antimicrobials,Sorbate preservatives,formula,6,100.0,0.0,0.0,86.0,14.0,86.0,14.0,16.3,P1,False,,,,
MIN-MSTARCH-PWD·NA,MIN-MSTARCH-PWD,NA,False,Powder,,12.0,0.12,fraction,True,Fermentation & Bioprocessing,Starch & glucose derivatives,formula,5,100.0,0.0,0.0,88.0,12.0,88.0,14.0,15.9,P1,False,,,,
BCI-LIOH-PWD·GL,BCI-LIOH-PWD,GL,False,Powder,,16.0,0.16,fraction,True,Industrial Minerals,Lithium minerals,formula,6,100.0,0.0,0.0,84.0,16.0,84.0,32.0,38.1,P1,False,,,,
LUB-PAG-LIQ·NA,LUB-PAG-LIQ,NA,False,Liquid,,16.0,0.16,fraction,False,Fluids & Lubricants,Synthetic base stocks,formula,5,100.0,0.0,0.0,84.0,16.0,84.0,13.0,15.5,P1,False,,,,
LUB-ESTER-LIQ·NA,LUB-ESTER-LIQ,NA,False,Liquid,,17.0,0.17,fraction,False,Fluids & Lubricants,Synthetic base stocks,formula,6,100.0,0.0,0.0,84.0,16.0,84.0,38.0,45.2,P1,False,,,,
AGR-LCHT-TC·NA,AGR-LCHT-TC,NA,False,Liquid,,18.0,0.18,fraction,False,Crop Protection Chemicals,Pyrethroid insecticides,formula,6,100.0,0.0,0.0,82.0,18.0,82.0,14.0,17.1,P1,False,,,,
AGR-THIAMX-TC·NA,AGR-THIAMX-TC,NA,False,Powder,,18.0,0.18,fraction,False,Crop Protection Chemicals,Neonicotinoid insecticides,formula,6,100.0,0.0,0.0,82.0,18.0,82.0,14.0,17.1,P1,False,,,,
AGR-PARAQ-TC·NA,AGR-PARAQ-TC,NA,False,Liquid,,16.0,0.16,fraction,False,Crop Protection Chemicals,Herbicides,formula,7,100.0,0.0,0.0,84.0,16.0,84.0,42.0,50.0,P1,False,,,,
MIN-SOP-GRN·GL,MIN-SOP-GRN,GL,False,Granules,,12.0,0.12,fraction,True,Fertilizers,Potassic fertilizers,formula,5,100.0,0.0,0.0,88.0,12.0,88.0,42.0,47.7,P1,False,,,,
BCI-ZNSO4-PWD·NA,BCI-ZNSO4-PWD,NA,False,Powder,,13.0,0.13,fraction,True,Inorganic Chemicals,Inorganic salts,formula,6,100.0,0.0,0.0,88.0,12.0,88.0,42.0,47.7,P1,False,,,,
BCI-MNSO4-PWD·NA,BCI-MNSO4-PWD,NA,False,Powder,,13.0,0.13,fraction,False,Inorganic Chemicals,Inorganic salts,formula,6,100.0,0.0,0.0,88.0,12.0,88.0,42.0,47.7,P1,False,,,,
MIN-PSIL-PWD·EU,MIN-PSIL-PWD,EU,False,Powder,,15.0,15,percent,False,Industrial Minerals,Fillers and extenders,combo,7,100.0,80.0,0.0,0.0,20.0,80.0,50.0,62.5,P1,False,,,,
MIN-PSIL-PWD·NA,MIN-PSIL-PWD,NA,False,Powder,,15.0,15,percent,False,Industrial Minerals,Fillers and extenders,combo,7,100.0,80.0,0.0,0.0,20.0,80.0,50.0,62.5,P1,False,,,,
MIN-PSIL-PWD·CN,MIN-PSIL-PWD,CN,False,Powder,,15.0,15,percent,False,Industrial Minerals,Fillers and extenders,combo,7,100.0,80.0,0.0,0.0,20.0,80.0,50.0,62.5,P1,False,,,,
MIN-PSIL-PWD·APAC,MIN-PSIL-PWD,APAC,False,Powder,,15.0,15,percent,False,Industrial Minerals,Fillers and extenders,combo,7,100.0,80.0,0.0,0.0,20.0,80.0,50.0,62.5,P1,False,,,,
MIN-XANTH-GRN·EU,MIN-XANTH-GRN,EU,False,Granular/flake,,15.0,15,percent,False,Inorganic Chemicals,Mining reagents,combo,7,100.0,35.0,0.0,0.0,65.0,35.0,35.0,100.0,P1,True,,,,
MIN-XANTH-GRN·NA,MIN-XANTH-GRN,NA,False,Granular/flake,,15.0,15,percent,False,Inorganic Chemicals,Mining reagents,combo,7,100.0,35.0,0.0,0.0,65.0,35.0,35.0,100.0,P1,True,,,,
